Date,Open,High,Low,Close,Change,Traded Volume,Turnover,Last Price of the Day,Daily Traded Units,Daily Turnover
2004-07-23,188.7,191.19,187.54,188.8,,0.0,,,,0.0
2004-07-22,190.7,191.96,187.7,188.51,,0.0,,,,0.0
2004-07-21,198.5,198.5,192.23,193.67,,0.0,,,,0.0
2004-07-20,187.5,196.5,186.95,195.27,,0.0,,,,0.0
2004-07-19,189.9,191.0,186.5,188.51,,0.0,,,,0.0
2004-07-16,193.75,196.0,186.56,191.08,,0.0,,,,0.0
2004-07-15,194.99,195.56,193.4,194.35,,0.0,,,,0.0
2004-07-14,197.3,197.3,193.9,194.8,,0.0,,,,0.0
2004-07-13,199.0,200.28,196.62,197.8,,0.0,,,,0.0
2004-07-12,198.6,200.5,197.13,198.64,,0.0,,,,0.0
2004-07-09,199.35,199.94,196.0,198.4,,0.0,,,,0.0
2004-07-08,200.5,201.78,197.6,198.7,,0.0,,,,0.0
2004-07-07,202.53,204.8,199.55,201.8,,0.0,,,,0.0
2004-07-06,205.69,206.99,202.25,202.53,,0.0,,,,0.0
2004-07-05,205.05,208.5,203.0,206.05,,0.0,,,,0.0
2004-07-02,209.3,212.04,203.85,206.3,,0.0,,,,0.0
2004-07-01,209.5,213.94,208.98,210.31,,0.0,,,,0.0
2004-06-30,209.3,210.4,207.6,208.87,,0.0,,,,0.0
2004-06-29,208.11,210.57,206.8,209.3,,0.0,,,,0.0
2004-06-28,204.5,209.78,204.5,209.4,,0.0,,,,0.0
2004-06-25,203.56,205.2,202.6,204.99,,0.0,,,,0.0
2004-06-24,202.08,203.9,202.08,203.25,,0.0,,,,0.0
2004-06-23,202.9,203.89,200.61,202.05,,0.0,,,,0.0
2004-06-22,202.71,204.0,201.1,201.99,,0.0,,,,0.0
2004-06-21,202.65,204.5,202.15,203.26,,0.0,,,,0.0
2004-06-18,202.11,203.6,200.34,203.0,,0.0,,,,0.0
2004-06-17,203.47,204.94,202.51,203.51,,0.0,,,,0.0
2004-06-16,201.95,204.02,200.6,203.53,,0.0,,,,0.0
2004-06-15,199.6,201.55,197.51,201.28,,0.0,,,,0.0
2004-06-14,201.0,202.93,198.0,198.98,,0.0,,,,0.0
2004-06-11,203.1,205.2,199.65,201.5,,0.0,,,,0.0
2004-06-10,206.55,207.99,202.75,203.5,,0.0,,,,0.0
2004-06-09,206.09,207.4,203.72,206.51,,0.0,,,,0.0
2004-06-08,203.3,207.79,199.23,206.11,,0.0,,,,0.0
2004-06-07,202.92,204.77,202.22,203.9,,0.0,,,,0.0
2004-06-04,200.33,203.0,199.11,201.25,,0.0,,,,0.0
2004-06-03,196.87,201.0,196.34,201.01,,0.0,,,,0.0
2004-06-02,197.85,199.17,195.78,196.79,,0.0,,,,0.0
2004-06-01,199.98,201.49,196.25,197.0,,0.0,,,,0.0
2004-05-31,199.0,200.93,197.75,200.2,,0.0,,,,0.0
2004-05-28,196.33,199.88,194.3,199.88,,0.0,,,,0.0
2004-05-27,191.28,196.35,190.53,195.88,,0.0,,,,0.0
2004-05-26,193.0,193.8,185.25,190.53,,0.0,,,,0.0
2004-05-25,190.1,191.5,188.12,189.61,,0.0,,,,0.0
2004-05-24,186.7,192.99,186.7,192.09,,0.0,,,,0.0
2004-05-21,188.02,190.79,185.03,185.91,,0.0,,,,0.0
2004-05-20,189.79,189.79,186.81,187.66,,0.0,,,,0.0
2004-05-19,189.83,193.5,188.0,191.7,,0.0,,,,0.0
2004-05-18,186.0,187.48,182.77,186.44,,0.0,,,,0.0
2004-05-17,190.15,192.69,179.6,185.0,,0.0,,,,0.0
2004-05-14,195.0,195.5,189.0,194.8,,0.0,,,,0.0
2004-05-13,186.59,195.4,185.3,194.86,,0.0,,,,0.0
2004-05-12,187.0,191.78,184.01,185.0,,0.0,,,,0.0
2004-05-11,182.6,189.41,182.6,186.11,,0.0,,,,0.0
2004-05-10,185.5,186.9,180.4,181.8,,0.0,,,,0.0
2004-05-07,197.62,199.95,190.61,191.6,,0.0,,,,0.0
2004-05-06,202.79,202.79,198.6,198.99,,0.0,,,,0.0
2004-05-05,203.0,203.4,196.2,203.05,,0.0,,,,0.0
2004-05-04,198.59,201.5,197.2,200.0,,0.0,,,,0.0
2004-05-03,192.94,198.9,192.5,197.39,,0.0,,,,0.0
2004-04-30,190.0,193.75,186.0,191.9,,0.0,,,,0.0
2004-04-29,198.0,199.63,192.75,192.85,,0.0,,,,0.0
2004-04-28,201.4,204.0,198.52,198.52,,0.0,,,,0.0
2004-04-27,198.2,202.3,192.27,199.5,,0.0,,,,0.0
2004-04-26,215.5,215.5,197.9,198.9,,0.0,,,,0.0
2004-04-23,215.95,216.89,205.18,208.17,,0.0,,,,0.0
2004-04-22,204.75,212.7,204.22,212.7,,0.0,,,,0.0
2004-04-21,199.06,204.5,199.06,203.73,,0.0,,,,0.0
2004-04-20,202.0,206.0,200.5,202.16,,0.0,,,,0.0
2004-04-19,195.9,201.9,195.45,199.9,,0.0,,,,0.0
2004-04-16,199.02,199.48,193.7,197.65,,0.0,,,,0.0
2004-04-15,200.05,202.98,198.25,198.82,,0.0,,,,0.0
2004-04-14,202.48,202.65,199.0,201.0,,0.0,,,,0.0
2004-04-13,199.5,206.2,196.5,203.4,,0.0,,,,0.0
2004-04-12,,,,198.8,,0.0,,,,0.0
2004-04-09,,,,198.8,,0.0,,,,0.0
2004-04-08,202.0,202.95,195.15,198.8,,0.0,,,,0.0
2004-04-07,191.78,200.12,191.5,199.94,,0.0,,,,0.0
2004-04-06,192.5,194.15,189.9,191.75,,0.0,,,,0.0
2004-04-05,189.1,193.39,185.51,191.72,,0.0,,,,0.0
2004-04-02,188.2,188.2,183.1,187.85,,0.0,,,,0.0
2004-04-01,179.66,190.4,178.76,189.0,,0.0,,,,0.0
2004-03-31,178.0,179.95,176.4,179.3,,0.0,,,,0.0
2004-03-30,178.91,179.88,177.25,177.5,,0.0,,,,0.0
2004-03-29,170.6,178.75,170.6,178.55,,0.0,,,,0.0
2004-03-26,171.95,171.99,169.1,170.46,,0.0,,,,0.0
2004-03-25,164.55,170.0,164.55,168.95,,0.0,,,,0.0
2004-03-24,170.47,171.11,159.8,163.95,,0.0,,,,0.0
2004-03-23,168.82,170.59,167.6,169.4,,0.0,,,,0.0
2004-03-22,174.15,174.15,167.03,169.19,,0.0,,,,0.0
2004-03-19,171.0,174.13,170.0,174.05,,0.0,,,,0.0
2004-03-18,172.65,173.25,169.91,170.68,,0.0,,,,0.0
2004-03-17,170.0,174.5,169.5,173.25,,0.0,,,,0.0
2004-03-16,168.61,172.49,167.0,169.0,,0.0,,,,0.0
2004-03-15,173.4,173.73,169.35,169.77,,0.0,,,,0.0
2004-03-12,167.5,173.49,167.23,173.4,,0.0,,,,0.0
2004-03-11,171.0,171.0,166.75,168.71,,0.0,,,,0.0
2004-03-10,175.99,176.5,171.01,171.8,,0.0,,,,0.0
2004-03-09,176.1,177.17,174.33,176.0,,0.0,,,,0.0
2004-03-08,177.78,178.35,174.25,176.3,,0.0,,,,0.0
2004-03-05,173.0,178.4,173.0,176.95,,0.0,,,,0.0
2004-03-04,169.55,174.97,169.55,172.54,,0.0,,,,0.0
2004-03-03,171.2,172.79,167.5,168.2,,0.0,,,,0.0
2004-03-02,176.0,178.65,171.62,171.64,,0.0,,,,0.0
2004-03-01,167.95,174.66,166.0,174.66,,0.0,,,,0.0
2004-02-27,156.5,167.5,156.5,164.92,,0.0,,,,0.0
2004-02-26,160.75,161.3,155.4,155.55,,0.0,,,,0.0
2004-02-25,164.29,164.29,159.61,159.91,,0.0,,,,0.0
2004-02-24,163.7,164.0,161.85,163.67,,0.0,,,,0.0
2004-02-23,163.49,164.1,161.8,163.0,,0.0,,,,0.0
2004-02-20,161.12,162.39,160.16,162.23,,0.0,,,,0.0
2004-02-19,164.0,164.98,159.68,162.0,,0.0,,,,0.0
2004-02-18,165.78,165.78,163.25,164.0,,0.0,,,,0.0
2004-02-17,165.0,166.0,163.25,165.5,,0.0,,,,0.0
2004-02-16,163.52,167.0,162.51,164.4,,0.0,,,,0.0
2004-02-13,164.68,165.0,163.11,164.25,,0.0,,,,0.0
2004-02-12,161.0,165.24,160.0,163.61,,0.0,,,,0.0
2004-02-11,162.27,164.01,159.2,159.8,,0.0,,,,0.0
2004-02-10,163.4,164.78,160.65,161.19,,0.0,,,,0.0
2004-02-09,158.11,162.99,157.5,162.1,,0.0,,,,0.0
2004-02-06,155.2,158.3,155.0,155.9,,0.0,,,,0.0
2004-02-05,154.6,155.93,153.8,154.15,,0.0,,,,0.0
2004-02-04,154.45,155.59,153.5,154.5,,0.0,,,,0.0
2004-02-03,153.75,154.98,152.13,154.01,,0.0,,,,0.0
2004-02-02,148.51,155.8,148.51,153.1,,0.0,,,,0.0
2004-01-30,145.0,147.7,144.0,147.0,,0.0,,,,0.0
2004-01-29,140.0,144.45,139.0,142.0,,0.0,,,,0.0
2004-01-28,141.14,142.55,141.0,141.05,,0.0,,,,0.0
2004-01-27,142.05,142.75,141.71,142.14,,0.0,,,,0.0
2004-01-26,145.0,145.25,139.31,141.7,,0.0,,,,0.0
2004-01-23,146.31,149.85,143.5,143.7,,0.0,,,,0.0
2004-01-22,145.48,146.47,144.11,145.01,,0.0,,,,0.0
2004-01-21,144.62,147.2,144.55,144.76,,0.0,,,,0.0
2004-01-20,145.73,147.72,145.01,145.01,,0.0,,,,0.0
2004-01-19,145.15,145.86,143.52,145.75,,0.0,,,,0.0
2004-01-16,140.5,146.0,140.16,144.48,,0.0,,,,0.0
2004-01-15,139.85,142.0,136.67,141.0,,0.0,,,,0.0
2004-01-14,143.41,144.5,138.86,140.15,,0.0,,,,0.0
2004-01-13,145.0,145.15,143.14,143.14,,0.0,,,,0.0
2004-01-12,143.94,144.76,142.17,144.2,,0.0,,,,0.0
2004-01-09,145.5,145.5,142.9,143.2,,0.0,,,,0.0
2004-01-08,143.87,145.63,140.57,145.1,,0.0,,,,0.0
2004-01-07,146.75,147.1,143.55,144.55,,0.0,,,,0.0
2004-01-06,146.4,147.29,144.79,146.4,,0.0,,,,0.0
2004-01-05,146.7,147.0,144.0,144.86,,0.0,,,,0.0
2004-01-02,140.5,146.0,140.5,144.6,,0.0,,,,0.0
2004-01-01,,,,140.0,,0.0,,,,0.0
2003-12-31,,,,140.0,,0.0,,,,0.0
2003-12-30,142.3,142.5,139.3,140.0,,0.0,,,,0.0
2003-12-29,139.95,143.4,139.8,141.0,,0.0,,,,0.0
2003-12-26,,,,139.6,,0.0,,,,0.0
2003-12-25,,,,139.6,,0.0,,,,0.0
2003-12-24,,,,139.6,,0.0,,,,0.0
2003-12-23,138.0,140.21,137.88,139.6,,0.0,,,,0.0
2003-12-22,135.97,137.2,134.6,136.3,,0.0,,,,0.0
2003-12-19,135.77,136.0,133.66,134.0,,0.0,,,,0.0
2003-12-18,133.03,135.38,133.03,135.1,,0.0,,,,0.0
2003-12-17,130.8,134.33,129.7,134.28,,0.0,,,,0.0
2003-12-16,132.3,132.5,130.0,130.0,,0.0,,,,0.0
2003-12-15,136.59,136.74,131.02,131.95,,0.0,,,,0.0
2003-12-12,130.5,135.29,130.35,134.16,,0.0,,,,0.0
2003-12-11,129.98,131.9,128.75,130.0,,0.0,,,,0.0
2003-12-10,133.5,132.14,127.62,129.01,,0.0,,,,0.0
2003-12-09,134.5,134.5,131.4,132.0,,0.0,,,,0.0
2003-12-08,133.25,133.84,132.1,133.69,,0.0,,,,0.0
2003-12-05,133.33,134.49,133.33,133.04,,0.0,,,,0.0
2003-12-04,134.35,136.6,133.6,135.26,,0.0,,,,0.0
2003-12-03,134.0,136.0,132.76,135.2,,0.0,,,,0.0
2003-12-02,133.04,134.8,131.56,133.9,,0.0,,,,0.0
2003-12-01,133.7,133.8,130.0,133.3,,0.0,,,,0.0
2003-11-28,132.99,133.31,131.2,131.5,,0.0,,,,0.0
2003-11-27,131.25,132.75,130.68,132.74,,0.0,,,,0.0
2003-11-26,135.1,135.58,129.53,130.0,,0.0,,,,0.0
2003-11-25,127.5,135.93,127.5,135.67,,0.0,,,,0.0
2003-11-24,122.0,128.05,121.6,127.28,,0.0,,,,0.0
2003-11-21,123.75,123.89,121.5,122.2,,0.0,,,,0.0
2003-11-20,126.4,127.0,122.9,123.67,,0.0,,,,0.0
2003-11-19,123.5,127.05,122.81,126.45,,0.0,,,,0.0
2003-11-18,125.99,125.99,122.2,123.95,,0.0,,,,0.0
2003-11-17,129.17,129.7,124.65,125.39,,0.0,,,,0.0
2003-11-14,128.7,131.1,128.39,130.17,,0.0,,,,0.0
2003-11-13,132.7,132.87,128.75,129.6,,0.0,,,,0.0
2003-11-12,131.15,133.35,130.5,131.5,,0.0,,,,0.0
2003-11-11,132.8,133.81,130.55,131.5,,0.0,,,,0.0
2003-11-10,134.26,135.99,132.6,133.75,,0.0,,,,0.0
2003-11-07,132.69,135.0,131.11,133.6,,0.0,,,,0.0
2003-11-06,129.75,131.99,128.76,131.8,,0.0,,,,0.0
2003-11-05,127.69,129.71,125.05,129.64,,0.0,,,,0.0
2003-11-04,126.0,127.0,123.52,126.98,,0.0,,,,0.0
2003-11-03,125.0,126.5,124.0,126.0,,0.0,,,,0.0
2003-10-31,124.0,125.49,123.51,125.48,,0.0,,,,0.0
2003-10-30,123.5,125.95,121.15,125.0,,0.0,,,,0.0
2003-10-29,120.75,123.78,119.0,120.0,,0.0,,,,0.0
2003-10-28,122.31,122.95,120.11,120.52,,0.0,,,,0.0
2003-10-27,119.9,122.69,119.3,122.01,,0.0,,,,0.0
2003-10-24,118.95,119.51,118.25,119.0,,0.0,,,,0.0
2003-10-23,116.1,119.35,116.1,119.35,,0.0,,,,0.0
2003-10-22,118.47,118.47,117.05,117.05,,0.0,,,,0.0
2003-10-21,117.5,119.0,117.25,117.6,,0.0,,,,0.0
2003-10-20,118.49,118.91,116.9,117.2,,0.0,,,,0.0
2003-10-17,118.0,119.71,117.59,118.49,,0.0,,,,0.0
2003-10-16,115.3,118.74,115.3,117.85,,0.0,,,,0.0
2003-10-15,115.5,117.49,114.84,116.0,,0.0,,,,0.0
2003-10-14,119.01,120.3,114.5,114.8,,0.0,,,,0.0
2003-10-13,115.75,120.93,115.75,119.0,,0.0,,,,0.0
2003-10-10,118.3,121.0,114.5,116.03,,0.0,,,,0.0
2003-10-09,115.0,117.95,115.0,117.7,,0.0,,,,0.0
2003-10-08,109.1,116.95,109.1,115.0,,0.0,,,,0.0
2003-10-07,108.75,111.95,108.2,109.4,,0.0,,,,0.0
2003-10-06,107.99,109.12,107.53,108.75,,0.0,,,,0.0
2003-10-03,108.0,108.97,107.3,107.99,,0.0,,,,0.0
2003-10-02,107.71,108.85,107.7,108.0,,0.0,,,,0.0
2003-10-01,108.0,108.55,106.65,107.5,,0.0,,,,0.0
2003-09-30,108.99,108.99,106.29,108.69,,0.0,,,,0.0
2003-09-29,106.8,109.89,106.25,108.55,,0.0,,,,0.0
2003-09-26,106.67,107.84,104.6,106.94,,0.0,,,,0.0
2003-09-25,105.4,108.9,105.37,107.79,,0.0,,,,0.0
2003-09-24,108.93,112.02,107.5,109.34,,0.0,,,,0.0
2003-09-23,108.0,109.4,107.0,108.7,,0.0,,,,0.0
2003-09-22,109.64,109.64,105.75,108.0,,0.0,,,,0.0
2003-09-19,109.0,110.7,108.41,109.9,,0.0,,,,0.0
2003-09-18,109.45,109.91,107.26,107.29,,0.0,,,,0.0
2003-09-17,109.49,112.5,108.55,108.55,,0.0,,,,0.0
2003-09-16,103.7,110.0,103.7,108.35,,0.0,,,,0.0
2003-09-15,103.9,105.0,103.0,104.5,,0.0,,,,0.0
2003-09-12,104.7,104.99,102.63,102.8,,0.0,,,,0.0
2003-09-11,102.84,104.43,102.06,103.45,,0.0,,,,0.0
2003-09-10,103.0,103.99,101.1,102.55,,0.0,,,,0.0
2003-09-09,102.06,104.49,102.06,104.25,,0.0,,,,0.0
2003-09-08,103.65,104.87,102.11,102.6,,0.0,,,,0.0
2003-09-05,106.87,106.87,104.76,104.89,,0.0,,,,0.0
2003-09-04,105.0,106.35,103.8,106.08,,0.0,,,,0.0
2003-09-03,104.25,104.92,103.75,104.9,,0.0,,,,0.0
2003-09-02,102.5,104.99,102.5,104.86,,0.0,,,,0.0
2003-09-01,101.11,103.7,101.11,103.55,,0.0,,,,0.0
2003-08-29,102.77,104.4,101.72,103.4,,0.0,,,,0.0
2003-08-28,101.5,103.67,101.49,102.77,,0.0,,,,0.0
2003-08-27,99.2,102.28,98.5,101.9,,0.0,,,,0.0
2003-08-26,99.95,99.95,98.1,99.37,,0.0,,,,0.0
2003-08-25,100.94,100.94,99.6,100.08,,0.0,,,,0.0
2003-08-22,102.18,102.18,99.5,100.48,,0.0,,,,0.0
2003-08-21,101.87,102.0,100.04,101.5,,0.0,,,,0.0
2003-08-20,100.71,101.6,99.5,100.5,,0.0,,,,0.0
2003-08-19,102.75,103.16,101.89,102.2,,0.0,,,,0.0
2003-08-18,99.79,102.0,98.81,101.6,,0.0,,,,0.0
2003-08-15,98.5,99.8,98.0,99.45,,0.0,,,,0.0
2003-08-14,97.94,99.89,97.1,98.15,,0.0,,,,0.0
2003-08-13,97.2,97.2,95.8,96.3,,0.0,,,,0.0
2003-08-12,98.9,98.9,96.1,97.2,,0.0,,,,0.0
2003-08-11,99.39,99.39,97.75,98.38,,0.0,,,,0.0
2003-08-08,96.52,99.48,96.52,99.48,,0.0,,,,0.0
2003-08-07,98.48,98.73,96.11,96.5,,0.0,,,,0.0
2003-08-06,99.48,99.48,96.79,97.9,,0.0,,,,0.0
2003-08-05,99.92,99.92,98.52,99.7,,0.0,,,,0.0
2003-08-04,100.99,100.99,98.1,98.65,,0.0,,,,0.0
2003-08-01,101.5,102.1,99.5,101.0,,0.0,,,,0.0
2003-07-31,101.0,102.96,98.8,101.5,,0.0,,,,0.0
2003-07-30,96.5,96.6,95.85,96.6,,0.0,,,,0.0
2003-07-29,95.95,96.96,95.0,95.85,,0.0,,,,0.0
2003-07-28,96.17,97.3,93.51,95.0,,0.0,,,,0.0
2003-07-25,97.5,97.5,96.0,97.0,,0.0,,,,0.0
2003-07-24,96.66,97.52,95.75,97.2,,0.0,,,,0.0
2003-07-23,97.5,99.42,96.53,97.2,,0.0,,,,0.0
2003-07-22,96.55,98.0,95.5,98.0,,0.0,,,,0.0
2003-07-21,98.49,99.36,95.52,96.35,,0.0,,,,0.0
2003-07-18,97.9,100.0,96.7,97.76,,0.0,,,,0.0
2003-07-17,95.45,97.8,94.61,97.0,,0.0,,,,0.0
2003-07-16,92.97,98.0,92.7,95.06,,0.0,,,,0.0
2003-07-15,90.05,92.87,90.05,91.66,,0.0,,,,0.0
2003-07-14,87.45,91.0,87.25,90.65,,0.0,,,,0.0
2003-07-11,86.2,87.36,85.9,87.0,,0.0,,,,0.0
2003-07-10,85.5,86.3,85.35,86.0,,0.0,,,,0.0
2003-07-09,86.4,87.0,85.12,86.06,,0.0,,,,0.0
2003-07-08,87.59,87.6,86.5,87.0,,0.0,,,,0.0
2003-07-07,87.65,87.65,85.41,87.0,,0.0,,,,0.0
2003-07-04,86.5,87.79,85.8,87.0,,0.0,,,,0.0
2003-07-03,88.64,89.0,85.8,86.82,,0.0,,,,0.0
2003-07-02,86.3,88.4,86.0,88.4,,0.0,,,,0.0
2003-07-01,85.2,86.33,84.8,85.75,,0.0,,,,0.0
2003-06-30,86.1,87.85,85.55,86.5,,0.0,,,,0.0
2003-06-27,85.0,87.24,85.0,87.0,,0.0,,,,0.0
2003-06-26,85.9,85.9,84.0,85.7,,0.0,,,,0.0
2003-06-25,87.25,87.85,85.11,85.31,,0.0,,,,0.0
2003-06-24,88.87,88.88,85.75,87.15,,0.0,,,,0.0
2003-06-23,89.8,89.99,88.31,88.6,,0.0,,,,0.0
2003-06-20,89.0,90.8,87.75,90.0,,0.0,,,,0.0
2003-06-19,89.51,90.12,87.64,89.0,,0.0,,,,0.0
2003-06-18,88.6,90.98,88.6,90.0,,0.0,,,,0.0
2003-06-17,89.99,91.0,88.3,89.2,,0.0,,,,0.0
2003-06-16,88.16,90.0,87.4,89.21,,0.0,,,,0.0
2003-06-13,87.4,88.7,86.5,88.0,,0.0,,,,0.0
2003-06-12,87.1,87.9,86.9,87.05,,0.0,,,,0.0
2003-06-11,85.94,87.48,85.77,87.1,,0.0,,,,0.0
2003-06-10,86.09,86.6,85.16,86.0,,0.0,,,,0.0
2003-06-09,86.2,86.79,86.0,86.35,,0.0,,,,0.0
2003-06-06,88.79,88.79,86.73,87.38,,0.0,,,,0.0
2003-06-05,87.77,88.8,87.5,88.2,,0.0,,,,0.0
2003-06-04,86.7,87.9,86.3,87.73,,0.0,,,,0.0
2003-06-03,85.8,86.65,84.6,86.0,,0.0,,,,0.0
2003-06-02,82.1,88.55,81.5,86.4,,0.0,,,,0.0
2003-05-30,90.05,91.89,90.0,91.0,,0.0,,,,0.0
2003-05-29,90.75,91.0,90.25,90.25,,0.0,,,,0.0
2003-05-28,90.6,91.44,89.72,90.5,,0.0,,,,0.0
2003-05-27,88.5,90.83,88.23,89.63,,0.0,,,,0.0
2003-05-26,89.4,89.5,88.5,88.8,,0.0,,,,0.0
2003-05-23,90.2,90.5,88.5,89.0,,0.0,,,,0.0
2003-05-22,89.9,90.5,88.81,90.0,,0.0,,,,0.0
2003-05-21,90.05,91.5,88.5,90.0,,0.0,,,,0.0
2003-05-20,88.21,90.99,88.21,90.8,,0.0,,,,0.0
2003-05-19,89.0,89.31,88.32,88.52,,0.0,,,,0.0
2003-05-16,88.69,91.73,87.57,88.88,,0.0,,,,0.0
2003-05-15,87.01,88.8,86.41,88.4,,0.0,,,,0.0
2003-05-14,91.55,91.55,86.35,87.01,,0.0,,,,0.0
2003-05-13,93.5,93.5,90.21,91.0,,0.0,,,,0.0
2003-05-12,93.75,93.75,90.0,93.2,,0.0,,,,0.0
2003-05-09,94.0,95.0,93.78,94.07,,0.0,,,,0.0
2003-05-08,94.0,95.28,93.86,93.92,,0.0,,,,0.0
2003-05-07,92.7,97.5,91.65,94.6,,0.0,,,,0.0
2003-05-06,92.0,93.35,91.16,92.39,,0.0,,,,0.0
2003-05-05,88.1,92.77,88.1,91.92,,0.0,,,,0.0
2003-05-02,87.5,89.28,86.2,89.12,,0.0,,,,0.0
2003-05-01,,,,86.04,,0.0,,,,0.0
2003-04-30,87.3,87.94,83.64,86.04,,0.0,,,,0.0
2003-04-29,88.9,89.79,87.26,88.13,,0.0,,,,0.0
2003-04-28,90.0,91.62,88.26,89.8,,0.0,,,,0.0
2003-04-25,89.9,92.3,89.2,91.17,,0.0,,,,0.0
2003-04-24,90.0,91.33,87.55,90.25,,0.0,,,,0.0
2003-04-23,84.1,92.99,83.6,91.1,,0.0,,,,0.0
2003-04-22,80.01,81.48,80.0,80.49,,0.0,,,,0.0
2003-04-21,,,,80.65,,0.0,,,,0.0
2003-04-18,,,,80.65,,0.0,,,,0.0
2003-04-17,78.1,80.65,78.1,80.65,,0.0,,,,0.0
2003-04-16,79.49,80.36,77.5,79.35,,0.0,,,,0.0
2003-04-15,77.82,78.23,76.7,77.5,,0.0,,,,0.0
2003-04-14,79.5,79.65,76.1,77.45,,0.0,,,,0.0
2003-04-11,76.8,79.37,76.11,79.37,,0.0,,,,0.0
2003-04-10,76.88,77.55,76.11,76.65,,0.0,,,,0.0
2003-04-09,77.39,77.93,76.05,76.1,,0.0,,,,0.0
2003-04-08,76.3,78.44,75.17,77.39,,0.0,,,,0.0
2003-04-07,77.37,79.45,76.03,76.7,,0.0,,,,0.0
2003-04-04,76.0,77.75,75.57,76.0,,0.0,,,,0.0
2003-04-03,76.7,76.81,75.1,75.76,,0.0,,,,0.0
2003-04-02,76.48,78.3,75.9,77.55,,0.0,,,,0.0
2003-04-01,74.65,78.96,74.0,76.42,,0.0,,,,0.0
2003-03-31,75.0,75.25,73.1,74.5,,0.0,,,,0.0
2003-03-28,70.75,77.42,70.75,76.5,,0.0,,,,0.0
2003-03-27,68.27,71.16,68.0,69.1,,0.0,,,,0.0
2003-03-26,68.0,69.0,67.13,68.27,,0.0,,,,0.0
2003-03-25,67.5,68.54,65.81,68.13,,0.0,,,,0.0
2003-03-24,68.0,68.35,66.13,66.88,,0.0,,,,0.0
2003-03-21,67.0,69.19,66.58,68.65,,0.0,,,,0.0
2003-03-20,66.0,67.5,65.51,66.66,,0.0,,,,0.0
2003-03-19,66.15,66.8,65.06,65.64,,0.0,,,,0.0
2003-03-18,68.5,68.5,65.42,67.0,,0.0,,,,0.0
2003-03-17,66.0,67.5,63.15,66.77,,0.0,,,,0.0
2003-03-14,64.0,67.0,64.0,66.25,,0.0,,,,0.0
2003-03-13,62.99,64.78,62.99,64.57,,0.0,,,,0.0
2003-03-12,63.56,63.76,61.9,62.6,,0.0,,,,0.0
2003-03-11,61.54,65.07,61.4,63.74,,0.0,,,,0.0
2003-03-10,60.89,61.5,59.66,60.95,,0.0,,,,0.0
2003-03-07,63.49,63.49,59.2,60.23,,0.0,,,,0.0
2003-03-06,64.44,64.95,62.8,62.91,,0.0,,,,0.0
2003-03-05,62.1,64.35,62.1,63.75,,0.0,,,,0.0
2003-03-04,64.64,65.2,62.0,62.5,,0.0,,,,0.0
2003-03-03,62.7,65.81,62.7,65.22,,0.0,,,,0.0
2003-02-28,62.5,63.75,62.16,62.7,,0.0,,,,0.0
2003-02-27,61.98,63.0,61.45,63.0,,0.0,,,,0.0
2003-02-26,62.29,62.33,61.35,61.98,,0.0,,,,0.0
2003-02-25,62.4,62.4,60.5,61.68,,0.0,,,,0.0
2003-02-24,62.49,62.78,61.05,62.29,,0.0,,,,0.0
2003-02-21,63.0,63.3,61.5,62.5,,0.0,,,,0.0
2003-02-20,61.9,63.65,61.9,62.89,,0.0,,,,0.0
2003-02-19,63.35,63.5,62.5,62.99,,0.0,,,,0.0
2003-02-18,63.48,63.48,62.05,63.42,,0.0,,,,0.0
2003-02-17,63.73,63.73,62.5,63.38,,0.0,,,,0.0
2003-02-14,62.15,64.17,62.15,63.7,,0.0,,,,0.0
2003-02-13,62.4,63.2,61.51,62.45,,0.0,,,,0.0
2003-02-12,63.0,63.89,62.21,62.79,,0.0,,,,0.0
2003-02-11,62.5,64.0,62.01,63.4,,0.0,,,,0.0
2003-02-10,63.05,63.7,61.61,62.1,,0.0,,,,0.0
2003-02-07,62.8,64.35,62.0,63.33,,0.0,,,,0.0
2003-02-06,60.3,62.62,60.3,62.49,,0.0,,,,0.0
2003-02-05,61.5,61.99,60.25,61.0,,0.0,,,,0.0
2003-02-04,,,,61.49,,0.0,,,,0.0
2003-02-03,65.6,65.6,63.25,63.66,,0.0,,,,0.0
2003-01-31,65.6,66.0,62.25,65.0,,0.0,,,,0.0
2003-01-30,63.0,66.22,63.0,65.5,,0.0,,,,0.0
2003-01-29,62.0,63.35,61.3,62.8,,0.0,,,,0.0
2003-01-28,61.89,62.95,61.5,62.29,,0.0,,,,0.0
2003-01-27,62.5,63.08,60.67,61.12,,0.0,,,,0.0
2003-01-24,,,,62.9,,0.0,,,,0.0
2003-01-23,60.22,62.27,60.22,61.5,,0.0,,,,0.0
2003-01-22,60.3,61.49,60.0,60.1,,0.0,,,,0.0
2003-01-21,60.5,61.52,60.3,61.0,,0.0,,,,0.0
2003-01-20,59.1,60.37,57.57,60.01,,0.0,,,,0.0
2003-01-17,59.99,60.1,59.03,59.15,,0.0,,,,0.0
2003-01-16,60.79,60.8,59.38,60.0,,0.0,,,,0.0
2003-01-15,60.65,61.0,59.55,60.48,,0.0,,,,0.0
2003-01-14,61.52,62.2,59.61,61.0,,0.0,,,,0.0
2003-01-13,61.99,62.6,61.59,61.59,,0.0,,,,0.0
2003-01-10,59.95,63.46,59.8,61.99,,0.0,,,,0.0
